,NOM,NOM_ENTIER,WKT,date_constr,date_fin,date_fin_format,date_nom,date_nom_format,date_ordre,id_propre,n_sq_vo,note,source,source_constr,source_constr_ID,source_fin,source_fin_ID,source_nom,source_nom_ID,source_ordre,source_ordre_ID,temp_loc,TYPE
448,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.33786327122901 48.8693394304234,2.33686897333589 48.8695204629113,2.33677682248869 48.8695370991917)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603659,750005669,"Créée en 1864 sous le nom de rue du Dix-Décembre, reçoit son nom actule en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
449,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.33786327122901 48.8693394304234,2.33686897333589 48.8695204629113,2.33677682248869 48.8695370991917)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603659,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
450,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.33945475753456 48.8690260921581,2.33879103850272 48.8691570427872,2.33868457574804 48.8691779974562)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603780,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
451,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.33945475753456 48.8690260921581,2.33879103850272 48.8691570427872,2.33868457574804 48.8691779974562)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603780,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
452,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.33801921953211 48.8694523771352,2.33796046699842 48.8694185660761,2.3379135726409 48.8693915881312,2.33786327122901 48.8693394304234)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750620290,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
453,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.33801921953211 48.8694523771352,2.33796046699842 48.8694185660761,2.3379135726409 48.8693915881312,2.33786327122901 48.8693394304234)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750620290,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
454,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.3348123469915 48.8699088571216,2.33468787264902 48.8699333972406,2.33427809445605 48.8700141442615,2.3341076397226 48.8700411647296)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603483,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
455,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.3348123469915 48.8699088571216,2.33468787264902 48.8699333972406,2.33427809445605 48.8700141442615,2.3341076397226 48.8700411647296)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603483,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
456,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.33374108711057 48.8701111289467,2.33363398006684 48.8701307660993,2.33307165475715 48.8702381246344,2.33289022435533 48.8702660867797,2.33269077235755 48.8702969250013)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603405,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
457,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.33374108711057 48.8701111289467,2.33363398006684 48.8701307660993,2.33307165475715 48.8702381246344,2.33289022435533 48.8702660867797,2.33269077235755 48.8702969250013)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603405,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
458,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.33581005444243 48.8697268452636,2.3349025762919 48.8698924832759,2.3348123469915 48.8699088571216)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603532,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
459,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.33581005444243 48.8697268452636,2.3349025762919 48.8698924832759,2.3348123469915 48.8699088571216)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603532,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
460,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.33976323804754 48.8689589980931,2.33945475753456 48.8690260921581)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603809,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
461,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.33976323804754 48.8689589980931,2.33945475753456 48.8690260921581)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603809,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
462,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.33868457574804 48.8691779974562,2.33857811311749 48.8691990428648,2.33786327122901 48.8693394304234)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603726,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
463,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.33868457574804 48.8691779974562,2.33857811311749 48.8691990428648,2.33786327122901 48.8693394304234)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603726,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
464,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.33677682248869 48.8695370991917,2.33668412724652 48.8695552648633,2.3360494433914 48.8696795531872,2.33595659664907 48.8696977992956)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603593,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
465,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.33677682248869 48.8695370991917,2.33668412724652 48.8695552648633,2.3360494433914 48.8696795531872,2.33595659664907 48.8696977992956)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603593,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
466,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.340080169683 48.8689120465326,2.33994126393364 48.8689325635293,2.33976323804754 48.8689589980931)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603830,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
467,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.340080169683 48.8689120465326,2.33994126393364 48.8689325635293,2.33976323804754 48.8689589980931)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603830,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
468,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.33595659664907 48.8696977992956,2.33588748264647 48.8697113781252,2.33581005444243 48.8697268452636)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603540,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
469,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.33595659664907 48.8696977992956,2.33588748264647 48.8697113781252,2.33581005444243 48.8697268452636)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603540,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
470,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.3341076397226 48.8700411647296,2.33393972014656 48.8700677880634)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603429,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
471,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.3341076397226 48.8700411647296,2.33393972014656 48.8700677880634)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603429,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
472,QUATRE SEPTEMBRE,Rue du Quatre Septembre,"LINESTRING (2.33393972014656 48.8700677880634,2.33374108711057 48.8701111289467)",1864.0,2020,2020/01/01,1870,1870/01/01,1864,750603425,750005669,"Créée en 1864, dénomination en 1870",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
473,DIX DECEMBRE,Rue du Dix Décembre,"LINESTRING (2.33393972014656 48.8700677880634,2.33374108711057 48.8701111289467)",1864.0,1870,1870/01/01,1864,1864/01/01,1864,750603425,750005669,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1234.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
474,UZES,Rue d'Uzès,"LINESTRING (2.34356396361328 48.8707299459245,2.34296511786496 48.8708396944282,2.34284713387413 48.8708612649392)",1870.0,2020,2020/01/01,1870,1870/01/01,1870,750603322,750005512,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1571.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1571.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1571.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
475,ETIENNE MARCEL,Rue Etienne Marcel,"LINESTRING (2.34254619862896 48.8654219453256,2.34150858880783 48.86567071777)",1880.0,2020,2020/01/01,1880,1880/01/01,1880,750605038,750005799,"Prolongement de 1880 à 1883. Un tronçon existait depuis le XIIIe siècle sous le nom de rue aux Ours, mais pas situé dans le quartier Richelieu",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f565.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f565.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f565.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
476,ETIENNE MARCEL,Rue Etienne Marcel,"LINESTRING (2.34261091579475 48.865406420186,2.34254619862896 48.8654219453256)",1880.0,2020,2020/01/01,1880,1880/01/01,1880,750605042,750005799,"Prolongement de 1880 à 1883. Un tronçon existait depuis le XIIIe siècle sous le nom de rue aux Ours, mais pas situé dans le quartier Richelieu",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f565.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f565.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f565.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
477,ETIENNE MARCEL,Rue Etienne Marcel,"LINESTRING (2.34380554206889 48.8651199864996,2.343093166897 48.8652907916533)",1880.0,2020,2020/01/01,1880,1880/01/01,1880,750605165,750005799,"Prolongement de 1880 à 1883. Un tronçon existait depuis le XIIIe siècle sous le nom de rue aux Ours, mais pas situé dans le quartier Richelieu",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f565.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f565.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f565.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
